hero_1,hero_2,hero_3,hero_4,hero_5
juggernaut,zuus,slardar,bounty_hunter,chaos_knight
storm_spirit,kunkka,lina,luna,abaddon
earthshaker,zuus,phantom_assassin,weaver,slark
mirana,pudge,faceless_void,weaver,invoker
faceless_void,dazzle,wisp,legion_commander,arc_warden
juggernaut,pudge,windrunner,doom_bringer,invoker
mirana,phantom_lancer,medusa,shredder,techies
slardar,riki,templar_assassin,rubick,legion_commander
sven,lion,riki,chaos_knight,medusa
storm_spirit,lion,slark,bristleback,legion_commander
tiny,huskar,shadow_demon,shredder,bristleback
drow_ranger,shadow_shaman,omniknight,slark,bristleback
juggernaut,razor,shadow_shaman,meepo,oracle
sven,windrunner,tusk,techies,terrorblade
pudge,windrunner,enchantress,spirit_breaker,alchemist
axe,juggernaut,sand_king,shredder,phoenix
phantom_assassin,bounty_hunter,undying,medusa,shredder
windrunner,bounty_hunter,invoker,keeper_of_the_light,centaur
venomancer,huskar,naga_siren,shredder,oracle
antimage,mirana,tinker,beastmaster,undying
morphling,vengefulspirit,leshrac,dark_seer,spectre
pudge,dazzle,ursa,invoker,slark
mirana,phantom_lancer,lion,phantom_assassin,medusa
windrunner,sniper,spectre,spirit_breaker,legion_commander
viper,clinkz,night_stalker,bounty_hunter,slark
morphling,witch_doctor,furion,spectre,invoker
drow_ranger,earthshaker,puck,skeleton_king,phantom_assassin
nevermore,razor,rubick,nyx_assassin,ember_spirit
sven,tinker,viper,dazzle,leshrac
vengefulspirit,life_stealer,invoker,bristleback,legion_commander
phantom_lancer,sand_king,lion,leshrac,shredder
sven,windrunner,lion,shredder,winter_wyvern
sniper,broodmother,ursa,nyx_assassin,oracle
mirana,windrunner,tinker,ancient_apparition,silencer
tiny,zuus,templar_assassin,ursa,oracle
lina,jakiro,rubick,troll_warlord,bristleback
axe,phantom_assassin,omniknight,chaos_knight,legion_commander
axe,jakiro,spectre,invoker,legion_commander
tinker,life_stealer,ancient_apparition,slark,oracle
axe,kunkka,bounty_hunter,alchemist,terrorblade
lich,tinker,night_stalker,jakiro,meepo
drow_ranger,kunkka,dazzle,shredder,ember_spirit
pudge,enigma,ancient_apparition,centaur,bristleback
drow_ranger,lich,sniper,shadow_demon,chaos_knight
juggernaut,pudge,storm_spirit,sven,queenofpain
axe,sand_king,ursa,invoker,ogre_magi
bloodseeker,mirana,storm_spirit,riki,troll_warlord
juggernaut,riki,tinker,bounty_hunter,centaur
juggernaut,puck,sand_king,warlock,silencer
bloodseeker,witch_doctor,faceless_void,life_stealer,magnataur
tiny,clinkz,medusa,centaur,ember_spirit
bane,zuus,slardar,invoker,rubick
mirana,shadow_shaman,faceless_void,invoker,elder_titan
pudge,tidehunter,silencer,keeper_of_the_light,medusa
necrolyte,doom_bringer,alchemist,rubick,shredder
juggernaut,skeleton_king,enchantress,lone_druid,disruptor
antimage,pudge,tiny,slardar,bounty_hunter
puck,lina,sniper,dragon_knight,terrorblade
riki,necrolyte,phantom_assassin,bounty_hunter,bristleback
sven,zuus,phantom_assassin,pugna,rubick
witch_doctor,broodmother,brewmaster,centaur,winter_wyvern
axe,bloodseeker,morphling,disruptor,wisp
pudge,doom_bringer,invoker,lone_druid,slark
axe,crystal_maiden,mirana,sven,phantom_assassin
antimage,morphling,puck,phantom_assassin,shadow_demon
morphling,kunkka,leshrac,clinkz,nyx_assassin
drow_ranger,nevermore,phantom_lancer,skeleton_king,slark
crystal_maiden,juggernaut,sven,tidehunter,magnataur
bloodseeker,crystal_maiden,juggernaut,troll_warlord,ember_spirit
pudge,windrunner,obsidian_destroyer,ogre_magi,legion_commander
antimage,viper,chaos_knight,keeper_of_the_light,phoenix
sven,riki,spirit_breaker,alchemist,magnataur
axe,bloodseeker,pudge,witch_doctor,bounty_hunter
juggernaut,nevermore,windrunner,phantom_assassin,legion_commander
morphling,slardar,faceless_void,silencer,keeper_of_the_light
viper,dazzle,ursa,shadow_demon,elder_titan
mirana,windrunner,phantom_assassin,huskar,shredder
antimage,bloodseeker,phantom_assassin,templar_assassin,huskar
axe,nevermore,venomancer,luna,legion_commander
antimage,earthshaker,queenofpain,faceless_void,rubick
puck,death_prophet,phantom_assassin,obsidian_destroyer,elder_titan
pudge,storm_spirit,windrunner,lion,slardar
drow_ranger,tinker,night_stalker,ancient_apparition,shadow_demon
bloodseeker,pudge,zuus,faceless_void,troll_warlord
juggernaut,sand_king,enigma,necrolyte,shredder
pudge,sand_king,phantom_assassin,clinkz,chaos_knight
bloodseeker,crystal_maiden,juggernaut,queenofpain,slark
bloodseeker,lion,sniper,bounty_hunter,spirit_breaker
mirana,morphling,ogre_magi,medusa,shredder
mirana,lion,phantom_assassin,batrider,earth_spirit
drow_ranger,lich,phantom_assassin,omniknight,legion_commander
drow_ranger,storm_spirit,vengefulspirit,venomancer,troll_warlord
mirana,sven,alchemist,silencer,rubick
antimage,storm_spirit,bounty_hunter,doom_bringer,legion_commander
mirana,phantom_lancer,windrunner,faceless_void,magnataur
tidehunter,lich,phantom_assassin,bounty_hunter,weaver
pudge,tiny,tinker,batrider,slark
axe,zuus,life_stealer,gyrocopter,undying
axe,phantom_lancer,tiny,viper,life_stealer
mirana,nevermore,beastmaster,slark,legion_commander
vengefulspirit,lion,bounty_hunter,spectre,ursa
antimage,lion,invoker,ogre_magi,slark
juggernaut,vengefulspirit,viper,invoker,rubick
pudge,slardar,riki,omniknight,spectre
crystal_maiden,kunkka,skeleton_king,ursa,slark
skeleton_king,luna,bristleback,abaddon,earth_spirit
windrunner,skeleton_king,viper,furion,silencer
bloodseeker,earthshaker,sven,furion,invoker
mirana,morphling,tinker,ancient_apparition,rubick
sniper,warlock,invoker,abaddon,earth_spirit
windrunner,lion,shadow_demon,slark,centaur
juggernaut,omniknight,ancient_apparition,ursa,arc_warden
kunkka,alchemist,treant,rubick,slark
phantom_assassin,luna,huskar,medusa,legion_commander
shadow_shaman,riki,phantom_assassin,viper,shredder
sven,skeleton_king,doom_bringer,brewmaster,treant
juggernaut,pudge,windrunner,luna,lycan
tidehunter,sniper,venomancer,troll_warlord,ember_spirit
mirana,venomancer,huskar,slark,medusa
nevermore,pudge,leshrac,brewmaster,shredder
queenofpain,dark_seer,huskar,bristleback,terrorblade
phantom_lancer,bounty_hunter,slark,magnataur,shredder
antimage,pudge,kunkka,life_stealer,chaos_knight
tiny,lion,riki,phantom_assassin,batrider
windrunner,riki,sniper,huskar,tusk
pudge,faceless_void,huskar,silencer,skywrath_mage
sand_king,shadow_shaman,slardar,skeleton_king,phantom_assassin
antimage,zuus,phantom_assassin,silencer,undying
axe,mirana,sven,lina,invoker
juggernaut,puck,sven,riki,ember_spirit
faceless_void,skeleton_king,invoker,ogre_magi,disruptor
bloodseeker,sven,riki,sniper,shredder
juggernaut,riki,viper,dark_seer,ancient_apparition
bloodseeker,mirana,faceless_void,alchemist,winter_wyvern
axe,leshrac,clinkz,gyrocopter,legion_commander
juggernaut,sand_king,windrunner,faceless_void,shredder
morphling,night_stalker,obsidian_destroyer,legion_commander,winter_wyvern
mirana,lion,sniper,queenofpain,enchantress
crystal_maiden,tiny,weaver,troll_warlord,terrorblade
tidehunter,phantom_assassin,bounty_hunter,skywrath_mage,ember_spirit
luna,huskar,alchemist,shredder,legion_commander
drow_ranger,pudge,bounty_hunter,ursa,disruptor
mirana,pudge,pugna,viper,night_stalker
storm_spirit,phantom_assassin,clinkz,ogre_magi,legion_commander
axe,tinker,skeleton_king,chen,naga_siren
earthshaker,phantom_lancer,templar_assassin,spirit_breaker,troll_warlord
antimage,mirana,skeleton_king,omniknight,legion_commander
bloodseeker,sven,windrunner,viper,furion
juggernaut,tinker,viper,keeper_of_the_light,legion_commander
sven,life_stealer,bounty_hunter,weaver,batrider
sven,zuus,templar_assassin,centaur,legion_commander
bane,razor,pugna,ember_spirit,winter_wyvern
antimage,riki,skeleton_king,alchemist,medusa
drow_ranger,juggernaut,tiny,bounty_hunter,slark
riki,faceless_void,phantom_assassin,invoker,undying
tidehunter,lycan,ogre_magi,rubick,medusa
lion,witch_doctor,sniper,legion_commander,earth_spirit
razor,witch_doctor,sniper,phantom_assassin,dragon_knight
bloodseeker,pudge,queenofpain,venomancer,dragon_knight
crystal_maiden,pudge,riki,phantom_assassin,templar_assassin
storm_spirit,dazzle,huskar,chaos_knight,earth_spirit
beastmaster,dragon_knight,keeper_of_the_light,elder_titan,terrorblade
bloodseeker,kunkka,phantom_assassin,bounty_hunter,shadow_demon
puck,sven,riki,silencer,undying
razor,sven,furion,omniknight,phoenix
morphling,windrunner,sniper,queenofpain,phantom_assassin
antimage,earthshaker,storm_spirit,queenofpain,life_stealer
bane,faceless_void,viper,life_stealer,troll_warlord
bloodseeker,crystal_maiden,pudge,huskar,slark
drow_ranger,puck,queenofpain,ogre_magi,keeper_of_the_light
sven,vengefulspirit,zuus,slardar,shredder
crystal_maiden,razor,spectre,chaos_knight,winter_wyvern
windrunner,slardar,viper,spectre,naga_siren
antimage,crystal_maiden,pudge,venomancer,bounty_hunter
pudge,beastmaster,rubick,slark,legion_commander
juggernaut,faceless_void,templar_assassin,spirit_breaker,keeper_of_the_light
storm_spirit,kunkka,invoker,slark,legion_commander
morphling,pudge,storm_spirit,necrolyte,venomancer
mirana,necrolyte,bounty_hunter,slark,medusa
weaver,ancient_apparition,gyrocopter,invoker,legion_commander
drow_ranger,sven,faceless_void,huskar,rubick
venomancer,pugna,ursa,lycan,techies
nevermore,windrunner,troll_warlord,magnataur,terrorblade
pudge,sven,windrunner,phantom_assassin,enchantress
antimage,nevermore,necrolyte,legion_commander,terrorblade
shadow_shaman,weaver,disruptor,keeper_of_the_light,magnataur
axe,lion,phantom_assassin,medusa,troll_warlord
drow_ranger,windrunner,riki,queenofpain,undying
nevermore,slardar,venomancer,faceless_void,skywrath_mage
drow_ranger,storm_spirit,windrunner,riki,beastmaster
viper,dragon_knight,lone_druid,ogre_magi,earth_spirit
death_prophet,chaos_knight,slark,medusa,legion_commander
nevermore,phantom_lancer,weaver,obsidian_destroyer,centaur
mirana,windrunner,lion,faceless_void,dark_seer
windrunner,rattletrap,medusa,shredder,legion_commander
crystal_maiden,enigma,invoker,legion_commander,terrorblade
drow_ranger,razor,batrider,nyx_assassin,troll_warlord
drow_ranger,nevermore,enigma,clinkz,spirit_breaker
juggernaut,pudge,zuus,phantom_assassin,legion_commander
antimage,sven,witch_doctor,skeleton_king,brewmaster
queenofpain,skeleton_king,phantom_assassin,dragon_knight,bounty_hunter
juggernaut,mirana,pudge,phantom_assassin,slark
puck,pudge,slardar,riki,invoker
juggernaut,lion,slardar,venomancer,death_prophet
windrunner,skeleton_king,dazzle,life_stealer,huskar
earthshaker,nevermore,undying,wisp,ember_spirit
earthshaker,viper,doom_bringer,shredder,terrorblade
mirana,pudge,slardar,chaos_knight,medusa
mirana,windrunner,queenofpain,phantom_assassin,meepo
tiny,kunkka,pugna,omniknight,ursa
crystal_maiden,lina,phantom_assassin,weaver,centaur
axe,death_prophet,huskar,disruptor,slark
life_stealer,ancient_apparition,spirit_breaker,invoker,legion_commander
phantom_assassin,furion,clinkz,huskar,troll_warlord
razor,tiny,luna,nyx_assassin,ember_spirit
nevermore,pudge,tiny,phantom_assassin,skywrath_mage
drow_ranger,sven,life_stealer,doom_bringer,magnataur
windrunner,riki,sniper,viper,ursa
mirana,vengefulspirit,sniper,dragon_knight,shredder
axe,vengefulspirit,invoker,nyx_assassin,slark
morphling,dark_seer,gyrocopter,invoker,legion_commander
storm_spirit,kunkka,sniper,dark_seer,legion_commander
drow_ranger,pudge,weaver,rubick,slark
antimage,drow_ranger,zuus,sniper,magnataur
queenofpain,skeleton_king,keeper_of_the_light,abaddon,earth_spirit
bloodseeker,mirana,riki,life_stealer,invoker
earthshaker,windrunner,faceless_void,chen,legion_commander
axe,earthshaker,tinker,phantom_assassin,meepo
faceless_void,viper,clinkz,alchemist,elder_titan
antimage,morphling,zuus,rattletrap,life_stealer
morphling,pudge,sven,life_stealer,huskar
antimage,drow_ranger,pudge,zuus,alchemist
sven,phantom_assassin,bounty_hunter,bristleback,legion_commander
juggernaut,tiny,vengefulspirit,tidehunter,terrorblade
earthshaker,sand_king,invoker,magnataur,terrorblade
axe,sniper,furion,life_stealer,skywrath_mage
axe,pudge,witch_doctor,invoker,bristleback
storm_spirit,phantom_assassin,omniknight,bounty_hunter,silencer
drow_ranger,storm_spirit,windrunner,weaver,abaddon
mirana,sand_king,windrunner,batrider,legion_commander
juggernaut,mirana,sand_king,tinker,bounty_hunter
mirana,morphling,pudge,legion_commander,oracle
antimage,mirana,puck,slardar,magnataur
mirana,storm_spirit,windrunner,phantom_assassin,bounty_hunter
antimage,sand_king,lion,bounty_hunter,shredder
antimage,drow_ranger,slardar,alchemist,shredder
earthshaker,morphling,pudge,venomancer,phantom_assassin
storm_spirit,riki,spectre,brewmaster,legion_commander
dazzle,rattletrap,invoker,legion_commander,earth_spirit
pudge,slardar,riki,invoker,legion_commander
sand_king,tinker,faceless_void,skeleton_king,slark
storm_spirit,shadow_shaman,tinker,bounty_hunter,legion_commander
drow_ranger,sven,necrolyte,invoker,skywrath_mage
sand_king,tiny,bounty_hunter,medusa,elder_titan
mirana,sven,enigma,ogre_magi,shredder
tinker,clinkz,ursa,alchemist,chaos_knight
bloodseeker,puck,riki,life_stealer,wisp
pudge,zuus,furion,alchemist,troll_warlord
tiny,windrunner,tidehunter,life_stealer,legion_commander
pudge,warlock,faceless_void,templar_assassin,obsidian_destroyer
bane,windrunner,brewmaster,troll_warlord,skywrath_mage
axe,mirana,sniper,nyx_assassin,magnataur
juggernaut,pudge,sniper,phantom_assassin,legion_commander
drow_ranger,puck,pudge,nyx_assassin,shredder
sven,vengefulspirit,batrider,slark,skywrath_mage
sven,furion,weaver,alchemist,legion_commander
sven,sniper,dragon_knight,keeper_of_the_light,skywrath_mage
axe,pudge,lich,faceless_void,night_stalker
antimage,juggernaut,nevermore,pudge,bounty_hunter
morphling,zuus,tidehunter,slark,abaddon
sniper,necrolyte,phantom_assassin,furion,spectre
pudge,tidehunter,skeleton_king,phantom_assassin,silencer
drow_ranger,skeleton_king,phantom_assassin,clinkz,legion_commander
juggernaut,mirana,sand_king,tiny,lion
bloodseeker,tiny,faceless_void,wisp,shredder
morphling,life_stealer,bounty_hunter,alchemist,rubick
bloodseeker,faceless_void,leshrac,gyrocopter,invoker
storm_spirit,kunkka,riki,rattletrap,nyx_assassin
antimage,sven,slardar,chaos_knight,nyx_assassin
axe,phantom_assassin,spirit_breaker,alchemist,earth_spirit
razor,tiny,furion,chaos_knight,nyx_assassin
crystal_maiden,morphling,tiny,clinkz,nyx_assassin
juggernaut,mirana,shadow_shaman,phantom_assassin,spirit_breaker
axe,phantom_assassin,clinkz,huskar,troll_warlord
juggernaut,sven,sniper,invoker,ember_spirit
bloodseeker,lina,riki,phantom_assassin,disruptor
sven,lion,phantom_assassin,bounty_hunter,centaur
antimage,mirana,windrunner,riki,faceless_void
shadow_shaman,witch_doctor,warlock,faceless_void,legion_commander
lion,luna,bounty_hunter,weaver,shredder
antimage,luna,dragon_knight,omniknight,meepo
antimage,axe,juggernaut,tinker,rubick
sand_king,storm_spirit,riki,faceless_void,legion_commander
axe,windrunner,chaos_knight,bristleback,phoenix
mirana,kunkka,necrolyte,bounty_hunter,slark
phantom_lancer,lina,faceless_void,luna,skywrath_mage
antimage,phantom_assassin,bounty_hunter,weaver,invoker
antimage,earthshaker,storm_spirit,skeleton_king,omniknight
razor,lich,faceless_void,templar_assassin,skywrath_mage
pudge,sven,windrunner,spectre,ember_spirit
mirana,sniper,necrolyte,spectre,shredder
bloodseeker,earthshaker,mirana,riki,slark
axe,windrunner,lion,shadow_shaman,omniknight
witch_doctor,phantom_assassin,shredder,legion_commander,winter_wyvern
enigma,sniper,necrolyte,skeleton_king,magnataur
windrunner,slardar,clinkz,bounty_hunter,ursa
puck,sand_king,enchantress,alchemist,abaddon
phantom_lancer,storm_spirit,phantom_assassin,legion_commander,earth_spirit
drow_ranger,nevermore,riki,necrolyte,legion_commander
crystal_maiden,phantom_lancer,luna,invoker,obsidian_destroyer
tidehunter,life_stealer,night_stalker,spirit_breaker,wisp
tiny,lina,bounty_hunter,spectre,invoker
earthshaker,mirana,sand_king,spectre,ancient_apparition
necrolyte,life_stealer,dark_seer,ancient_apparition,alchemist
mirana,razor,riki,skeleton_king,tusk
mirana,windrunner,lich,undying,nyx_assassin
storm_spirit,vengefulspirit,phantom_assassin,invoker,shredder
beastmaster,furion,life_stealer,spectre,winter_wyvern
juggernaut,necrolyte,shredder,legion_commander,phoenix
zuus,lina,night_stalker,alchemist,medusa
storm_spirit,viper,weaver,silencer,legion_commander
antimage,crystal_maiden,earthshaker,slark,centaur
juggernaut,morphling,alchemist,ogre_magi,rubick
lina,witch_doctor,silencer,rubick,slark
sniper,faceless_void,phantom_assassin,meepo,nyx_assassin
morphling,nevermore,vengefulspirit,lich,legion_commander
mirana,pudge,night_stalker,spirit_breaker,slark
crystal_maiden,juggernaut,tidehunter,weaver,silencer
antimage,crystal_maiden,nevermore,slardar,phantom_assassin
antimage,earthshaker,windrunner,shredder,bristleback
mirana,tiny,slardar,sniper,wisp
nevermore,sand_king,riki,phantom_assassin,templar_assassin
earthshaker,tiny,enigma,faceless_void,death_prophet
mirana,pudge,riki,invoker,obsidian_destroyer
nevermore,magnataur,bristleback,legion_commander,winter_wyvern
puck,pudge,tiny,huskar,alchemist
phantom_lancer,puck,slardar,night_stalker,keeper_of_the_light
bloodseeker,sniper,phantom_assassin,life_stealer,ember_spirit
antimage,windrunner,lion,chen,shredder
earthshaker,pudge,weaver,alchemist,legion_commander
antimage,bloodseeker,weaver,batrider,silencer
drow_ranger,lion,clinkz,slark,shredder
sven,lich,alchemist,slark,centaur
juggernaut,zuus,sniper,venomancer,legion_commander
axe,bloodseeker,crystal_maiden,phantom_assassin,shredder
juggernaut,zuus,sniper,lycan,legion_commander
sniper,phantom_assassin,huskar,spirit_breaker,invoker
nevermore,sven,phantom_assassin,furion,doom_bringer
axe,phantom_lancer,clinkz,shredder,ember_spirit
pudge,tiny,tidehunter,lich,slark
witch_doctor,queenofpain,viper,furion,clinkz
juggernaut,huskar,spirit_breaker,silencer,arc_warden
tidehunter,life_stealer,silencer,legion_commander,ember_spirit
lina,riki,viper,centaur,ember_spirit
zuus,tinker,skeleton_king,bounty_hunter,legion_commander
mirana,omniknight,batrider,slark,earth_spirit
axe,storm_spirit,bounty_hunter,silencer,ember_spirit
nevermore,sand_king,silencer,slark,legion_commander
antimage,mirana,pudge,sniper,death_prophet
tiny,gyrocopter,slark,shredder,techies
sand_king,necrolyte,luna,troll_warlord,terrorblade
zuus,tidehunter,riki,enchantress,invoker
bloodseeker,zuus,night_stalker,invoker,terrorblade
bloodseeker,tinker,phantom_assassin,huskar,weaver
bloodseeker,faceless_void,viper,life_stealer,medusa
phantom_lancer,razor,lina,slardar,techies
antimage,slardar,omniknight,weaver,centaur
lion,witch_doctor,faceless_void,phantom_assassin,medusa
axe,sven,venomancer,alchemist,lycan
pudge,sven,tinker,ancient_apparition,phoenix
axe,sven,venomancer,meepo,rubick
juggernaut,kunkka,riki,weaver,magnataur
antimage,storm_spirit,skeleton_king,wisp,shredder
earthshaker,sniper,dragon_knight,chaos_knight,bristleback
antimage,enigma,skeleton_king,omniknight,ember_spirit
pudge,riki,bounty_hunter,spirit_breaker,legion_commander
juggernaut,vengefulspirit,shadow_shaman,sniper,ancient_apparition
beastmaster,bounty_hunter,alchemist,silencer,elder_titan
lina,phantom_assassin,furion,ogre_magi,medusa
juggernaut,kunkka,tinker,enchantress,arc_warden
bloodseeker,zuus,slardar,phantom_assassin,legion_commander
bloodseeker,clinkz,invoker,troll_warlord,legion_commander
antimage,windrunner,tinker,skeleton_king,keeper_of_the_light
drow_ranger,mirana,tiny,vengefulspirit,legion_commander
tiny,zuus,phantom_assassin,furion,bounty_hunter
phantom_lancer,pudge,slardar,tinker,rubick
morphling,dark_seer,huskar,bounty_hunter,legion_commander
witch_doctor,riki,faceless_void,ursa,slark
juggernaut,kunkka,life_stealer,huskar,ursa
juggernaut,phantom_lancer,tiny,shadow_demon,oracle
crystal_maiden,necrolyte,invoker,chaos_knight,slark
storm_spirit,tiny,windrunner,bristleback,ember_spirit
antimage,sand_king,lion,spirit_breaker,meepo
juggernaut,mirana,sven,silencer,rubick
sniper,life_stealer,invoker,troll_warlord,legion_commander
sand_king,tiny,weaver,spectre,techies
morphling,sand_king,tinker,bounty_hunter,spirit_breaker
lion,sniper,invoker,tusk,legion_commander
mirana,lich,skeleton_king,viper,ember_spirit
lion,chaos_knight,centaur,abaddon,oracle
ancient_apparition,alchemist,ogre_magi,slark,shredder
juggernaut,storm_spirit,windrunner,riki,faceless_void
lich,luna,huskar,bounty_hunter,alchemist
juggernaut,lion,magnataur,legion_commander,arc_warden
mirana,nevermore,pudge,ogre_magi,legion_commander
axe,tidehunter,viper,life_stealer,earth_spirit
antimage,puck,lion,ogre_magi,magnataur
mirana,zuus,slardar,viper,medusa
drow_ranger,huskar,weaver,obsidian_destroyer,centaur
pudge,faceless_void,luna,ursa,magnataur
nevermore,sven,lina,shadow_shaman,faceless_void
mirana,storm_spirit,sniper,faceless_void,abaddon
sven,lina,beastmaster,skeleton_king,silencer
kunkka,omniknight,ancient_apparition,invoker,slark
tidehunter,night_stalker,weaver,silencer,magnataur
sniper,warlock,viper,huskar,ember_spirit
morphling,sand_king,spectre,spirit_breaker,obsidian_destroyer
kunkka,riki,nyx_assassin,troll_warlord,winter_wyvern
antimage,mirana,enigma,sniper,necrolyte
windrunner,batrider,ancient_apparition,meepo,keeper_of_the_light
juggernaut,pudge,sniper,jakiro,alchemist
bane,mirana,phantom_assassin,clinkz,invoker
morphling,phantom_assassin,enchantress,brewmaster,terrorblade
mirana,tidehunter,witch_doctor,necrolyte,templar_assassin
slardar,riki,huskar,keeper_of_the_light,slark
templar_assassin,rubick,bristleback,skywrath_mage,legion_commander
juggernaut,mirana,slardar,rubick,legion_commander
axe,drow_ranger,morphling,vengefulspirit,templar_assassin
crystal_maiden,nevermore,tiny,phantom_assassin,bounty_hunter
pudge,slardar,witch_doctor,huskar,slark
pudge,windrunner,spectre,doom_bringer,obsidian_destroyer
mirana,furion,ogre_magi,rubick,legion_commander
nevermore,pudge,lina,slark,legion_commander
antimage,bloodseeker,storm_spirit,vengefulspirit,dragon_knight
sven,bounty_hunter,weaver,invoker,slark
pudge,windrunner,slardar,necrolyte,skeleton_king
windrunner,riki,tinker,huskar,invoker
axe,witch_doctor,life_stealer,spirit_breaker,slark
juggernaut,sand_king,zuus,kunkka,spectre
drow_ranger,mirana,windrunner,sniper,ember_spirit
bloodseeker,warlock,alchemist,lone_druid,shredder
axe,drow_ranger,windrunner,death_prophet,undying
bloodseeker,phantom_assassin,shredder,tusk,legion_commander
mirana,sand_king,storm_spirit,sniper,legion_commander
witch_doctor,necrolyte,phantom_assassin,ursa,tusk
mirana,morphling,witch_doctor,luna,legion_commander
antimage,bloodseeker,riki,alchemist,lycan
juggernaut,sven,witch_doctor,phantom_assassin,gyrocopter
mirana,sand_king,windrunner,huskar,slark
pudge,riki,enigma,invoker,legion_commander
zuus,dragon_knight,bounty_hunter,ancient_apparition,lone_druid
axe,bloodseeker,nevermore,tiny,phantom_assassin
earthshaker,nevermore,rattletrap,doom_bringer,terrorblade
drow_ranger,mirana,furion,life_stealer,jakiro
juggernaut,lina,broodmother,slark,legion_commander
antimage,axe,earthshaker,phantom_assassin,phoenix
axe,phantom_lancer,puck,phantom_assassin,dark_seer
juggernaut,queenofpain,weaver,spirit_breaker,winter_wyvern
morphling,jakiro,spectre,treant,keeper_of_the_light
drow_ranger,juggernaut,morphling,death_prophet,weaver
mirana,morphling,lion,beastmaster,skeleton_king
axe,riki,necrolyte,omniknight,enchantress
razor,kunkka,sniper,beastmaster,invoker
antimage,bane,naga_siren,keeper_of_the_light,terrorblade
windrunner,kunkka,shadow_demon,ogre_magi,legion_commander
lion,sniper,queenofpain,templar_assassin,phoenix
phantom_lancer,skeleton_king,bounty_hunter,alchemist,undying
kunkka,lina,ogre_magi,shredder,tusk
zuus,riki,bounty_hunter,nyx_assassin,legion_commander
ogre_magi,nyx_assassin,slark,troll_warlord,terrorblade
morphling,dragon_knight,jakiro,ancient_apparition,ogre_magi
antimage,dragon_knight,shadow_demon,bristleback,earth_spirit
pudge,sven,rattletrap,huskar,ember_spirit
lion,alchemist,naga_siren,shredder,legion_commander
morphling,venomancer,dazzle,furion,alchemist
storm_spirit,slardar,dragon_knight,spirit_breaker,bristleback
crystal_maiden,tiny,shadow_shaman,luna,ursa
earthshaker,nevermore,phantom_assassin,rubick,legion_commander
pudge,shadow_shaman,sniper,legion_commander,techies
morphling,pudge,furion,weaver,slark
juggernaut,morphling,furion,troll_warlord,shredder
drow_ranger,puck,necrolyte,chen,rubick
crystal_maiden,juggernaut,enigma,ursa,techies
nevermore,pudge,skeleton_king,silencer,troll_warlord
vengefulspirit,kunkka,templar_assassin,undying,earth_spirit
sand_king,invoker,ogre_magi,magnataur,legion_commander
juggernaut,phantom_assassin,leshrac,batrider,winter_wyvern
faceless_void,huskar,naga_siren,tusk,phoenix
axe,mirana,morphling,venomancer,rubick
storm_spirit,sven,sniper,lone_druid,magnataur
mirana,windrunner,faceless_void,dragon_knight,keeper_of_the_light
bloodseeker,sven,tidehunter,luna,invoker
mirana,faceless_void,furion,spectre,legion_commander
life_stealer,alchemist,obsidian_destroyer,ogre_magi,magnataur
pudge,shadow_shaman,phantom_assassin,spirit_breaker,abaddon
mirana,tiny,lion,alchemist,oracle
antimage,mirana,zuus,lion,weaver
mirana,skeleton_king,obsidian_destroyer,techies,oracle
antimage,juggernaut,lion,templar_assassin,invoker
crystal_maiden,phantom_lancer,zuus,silencer,bristleback
antimage,axe,earthshaker,riki,faceless_void
juggernaut,sand_king,luna,huskar,slark
storm_spirit,warlock,phantom_assassin,medusa,phoenix
mirana,slardar,phantom_assassin,ursa,slark
sand_king,skeleton_king,phantom_assassin,viper,techies
drow_ranger,phantom_assassin,spirit_breaker,legion_commander,ember_spirit
juggernaut,phantom_assassin,alchemist,magnataur,legion_commander
windrunner,tinker,sniper,faceless_void,spectre
witch_doctor,phantom_assassin,omniknight,brewmaster,winter_wyvern
zuus,sniper,dazzle,life_stealer,huskar
razor,lion,venomancer,spirit_breaker,invoker
mirana,slardar,bounty_hunter,shredder,legion_commander
juggernaut,sven,dragon_knight,naga_siren,medusa
mirana,morphling,sven,vengefulspirit,tusk
phantom_assassin,broodmother,bounty_hunter,invoker,slark
earthshaker,juggernaut,queenofpain,spirit_breaker,slark
pudge,phantom_assassin,ogre_magi,slark,elder_titan
bloodseeker,sven,phantom_assassin,nyx_assassin,slark
axe,earthshaker,skeleton_king,night_stalker,spirit_breaker
witch_doctor,rattletrap,weaver,doom_bringer,troll_warlord
juggernaut,phantom_lancer,life_stealer,techies,ember_spirit
pudge,riki,phantom_assassin,omniknight,skywrath_mage
antimage,mirana,kunkka,tinker,huskar
juggernaut,mirana,nevermore,faceless_void,shredder
juggernaut,pudge,sand_king,night_stalker,slark
mirana,morphling,zuus,rubick,slark
antimage,pudge,furion,ogre_magi,slark
crystal_maiden,lina,necrolyte,faceless_void,huskar
tidehunter,dark_seer,clinkz,bounty_hunter,slark
sven,vengefulspirit,huskar,gyrocopter,phoenix
mirana,storm_spirit,necrolyte,ursa,slark
pudge,storm_spirit,dark_seer,slark,legion_commander
zuus,kunkka,slardar,huskar,bristleback
drow_ranger,nevermore,pudge,riki,lone_druid
mirana,luna,bounty_hunter,spectre,shadow_demon
juggernaut,vengefulspirit,necrolyte,queenofpain,spectre
shadow_shaman,bounty_hunter,spectre,invoker,terrorblade
