hero_1,hero_2,hero_3,hero_4,hero_5
slardar,skeleton_king,phantom_assassin,centaur,legion_commander
earthshaker,pudge,slardar,spirit_breaker,shredder
bloodseeker,lion,invoker,rubick,legion_commander
antimage,tidehunter,obsidian_destroyer,elder_titan,ember_spirit
tiny,death_prophet,omniknight,wisp,oracle
drow_ranger,lion,omniknight,ursa,meepo
bane,storm_spirit,faceless_void,shredder,legion_commander
faceless_void,leshrac,ogre_magi,centaur,bristleback
zuus,kunkka,riki,alchemist,winter_wyvern
nevermore,razor,riki,luna,spirit_breaker
windrunner,luna,life_stealer,shadow_demon,wisp
antimage,puck,lina,shadow_demon,legion_commander
bloodseeker,drow_ranger,phantom_lancer,slardar,ursa
mirana,pudge,slardar,shredder,ember_spirit
morphling,nevermore,kunkka,ogre_magi,magnataur
crystal_maiden,drow_ranger,mirana,huskar,shredder
earthshaker,mirana,sniper,clinkz,magnataur
bloodseeker,zuus,huskar,invoker,slark
earthshaker,sven,queenofpain,skeleton_king,viper
axe,clinkz,invoker,shadow_demon,naga_siren
axe,lion,phantom_assassin,spirit_breaker,slark
drow_ranger,earthshaker,juggernaut,phantom_assassin,obsidian_destroyer
windrunner,lich,faceless_void,enchantress,alchemist
axe,crystal_maiden,bounty_hunter,invoker,rubick
zuus,witch_doctor,faceless_void,treant,slark
lina,phantom_assassin,omniknight,bounty_hunter,bristleback
axe,earthshaker,queenofpain,dragon_knight,shredder
windrunner,skeleton_king,templar_assassin,naga_siren,keeper_of_the_light
drow_ranger,clinkz,bounty_hunter,medusa,troll_warlord
crystal_maiden,phantom_assassin,bounty_hunter,invoker,centaur
storm_spirit,sniper,necrolyte,spirit_breaker,shadow_demon
nevermore,phantom_lancer,rattletrap,ancient_apparition,abaddon
windrunner,omniknight,weaver,spectre,centaur
crystal_maiden,juggernaut,jakiro,batrider,legion_commander
juggernaut,pudge,storm_spirit,rattletrap,ancient_apparition
juggernaut,mirana,pudge,storm_spirit,techies
mirana,clinkz,chaos_knight,treant,troll_warlord
drow_ranger,sven,ursa,invoker,shredder
drow_ranger,pudge,skeleton_king,ogre_magi,nyx_assassin
crystal_maiden,earthshaker,enchantress,night_stalker,invoker
juggernaut,storm_spirit,witch_doctor,huskar,oracle
antimage,sven,death_prophet,life_stealer,shredder
bloodseeker,razor,tiny,lycan,rubick
juggernaut,tiny,tinker,dazzle,legion_commander
juggernaut,pudge,invoker,disruptor,skywrath_mage
sven,luna,doom_bringer,invoker,wisp
faceless_void,leshrac,life_stealer,nyx_assassin,troll_warlord
alchemist,silencer,shadow_demon,undying,earth_spirit
enigma,enchantress,chen,techies,phoenix
pudge,weaver,spectre,shredder,legion_commander
drow_ranger,sven,faceless_void,ogre_magi,slark
bloodseeker,crystal_maiden,phantom_lancer,warlock,ancient_apparition
juggernaut,vengefulspirit,death_prophet,nyx_assassin,slark
drow_ranger,morphling,skeleton_king,silencer,bristleback
phantom_assassin,ancient_apparition,alchemist,phoenix,winter_wyvern
drow_ranger,furion,batrider,ursa,medusa
antimage,rattletrap,night_stalker,undying,terrorblade
juggernaut,pudge,vengefulspirit,windrunner,visage
razor,kunkka,enigma,visage,abaddon
drow_ranger,earthshaker,invoker,undying,troll_warlord
axe,razor,sven,slardar,ogre_magi
lina,tinker,life_stealer,nyx_assassin,tusk
drow_ranger,queenofpain,clinkz,huskar,legion_commander
drow_ranger,sand_king,sven,tinker,terrorblade
kunkka,lich,clinkz,alchemist,terrorblade
axe,clinkz,undying,slark,medusa
axe,windrunner,spectre,doom_bringer,invoker
crystal_maiden,shadow_shaman,warlock,skeleton_king,ember_spirit
crystal_maiden,lion,furion,ursa,invoker
pugna,furion,ursa,silencer,chaos_knight
sven,sniper,faceless_void,phantom_assassin,slark
antimage,lina,clinkz,invoker,legion_commander
sven,ogre_magi,slark,bristleback,winter_wyvern
witch_doctor,sniper,phantom_assassin,disruptor,wisp
axe,morphling,tinker,disruptor,winter_wyvern
bloodseeker,phantom_lancer,storm_spirit,omniknight,meepo
slardar,phantom_assassin,viper,shredder,terrorblade
kunkka,sniper,alchemist,slark,legion_commander
sand_king,tidehunter,venomancer,huskar,shredder
bounty_hunter,invoker,lycan,meepo,terrorblade
earthshaker,sven,weaver,invoker,rubick
earthshaker,faceless_void,spectre,invoker,nyx_assassin
morphling,phantom_lancer,sand_king,lina,shadow_demon
weaver,batrider,shadow_demon,keeper_of_the_light,skywrath_mage
sand_king,sniper,skeleton_king,phantom_assassin,omniknight
antimage,earthshaker,windrunner,sniper,winter_wyvern
juggernaut,dazzle,omniknight,huskar,ursa
juggernaut,death_prophet,clinkz,spectre,doom_bringer
bloodseeker,pudge,sven,riki,lone_druid
tiny,lina,lich,templar_assassin,medusa
phantom_lancer,windrunner,enigma,faceless_void,silencer
axe,mirana,zuus,enigma,huskar
drow_ranger,nevermore,zuus,kunkka,tidehunter
juggernaut,storm_spirit,lina,jakiro,rubick
mirana,pudge,slardar,shadow_demon,slark
axe,phantom_lancer,clinkz,treant,ogre_magi
razor,zuus,shadow_shaman,venomancer,chaos_knight
phantom_lancer,lion,enigma,silencer,legion_commander
storm_spirit,windrunner,tidehunter,spirit_breaker,shredder
drow_ranger,juggernaut,razor,phantom_assassin,huskar
antimage,axe,slardar,bounty_hunter,invoker
crystal_maiden,mirana,pudge,chaos_knight,winter_wyvern
juggernaut,morphling,witch_doctor,invoker,treant
viper,invoker,visage,medusa,shredder
windrunner,ursa,chaos_knight,treant,nyx_assassin
queenofpain,silencer,rubick,tusk,legion_commander
puck,slardar,viper,ursa,ogre_magi
sand_king,windrunner,doom_bringer,legion_commander,winter_wyvern
axe,juggernaut,razor,phantom_assassin,bounty_hunter
drow_ranger,lion,witch_doctor,invoker,meepo
zuus,phantom_assassin,invoker,shredder,legion_commander
sven,huskar,ancient_apparition,rubick,ember_spirit
morphling,sand_king,bounty_hunter,silencer,arc_warden
windrunner,lich,dragon_knight,shadow_demon,slark
axe,pudge,alchemist,bristleback,legion_commander
sniper,pugna,alchemist,slark,centaur
juggernaut,zuus,slardar,spirit_breaker,medusa
antimage,nevermore,pudge,death_prophet,furion
mirana,storm_spirit,riki,phantom_assassin,dark_seer
death_prophet,dragon_knight,leshrac,batrider,bristleback
axe,sven,vengefulspirit,lich,silencer
pudge,faceless_void,jakiro,ogre_magi,medusa
mirana,sand_king,sven,naga_siren,slark
antimage,shadow_shaman,obsidian_destroyer,bristleback,legion_commander
pudge,lina,tinker,furion,medusa
mirana,windrunner,faceless_void,invoker,wisp
axe,pudge,luna,tusk,oracle
earthshaker,zuus,tinker,venomancer,luna
pudge,sniper,warlock,phantom_assassin,ursa
pudge,windrunner,phantom_assassin,batrider,silencer
juggernaut,lich,necrolyte,templar_assassin,centaur
antimage,invoker,rubick,nyx_assassin,slark
bane,drow_ranger,sand_king,dazzle,huskar
warlock,death_prophet,dazzle,chaos_knight,shredder
pudge,windrunner,meepo,nyx_assassin,abaddon
antimage,pudge,sand_king,tinker,ursa
dazzle,omniknight,huskar,spirit_breaker,legion_commander
bloodseeker,sniper,life_stealer,huskar,slark
mirana,storm_spirit,vengefulspirit,dragon_knight,silencer
morphling,zuus,tidehunter,sniper,gyrocopter
axe,phantom_assassin,rattletrap,obsidian_destroyer,oracle
sand_king,skeleton_king,life_stealer,invoker,ogre_magi
zuus,lina,spirit_breaker,slark,legion_commander
mirana,night_stalker,spectre,keeper_of_the_light,centaur
earthshaker,mirana,tinker,luna,legion_commander
nevermore,tiny,luna,night_stalker,treant
axe,juggernaut,ogre_magi,shredder,bristleback
windrunner,witch_doctor,tinker,skeleton_king,ogre_magi
windrunner,slardar,queenofpain,venomancer,alchemist
bloodseeker,sand_king,slardar,meepo,shredder
bloodseeker,drow_ranger,sniper,huskar,legion_commander
drow_ranger,earthshaker,skeleton_king,invoker,ogre_magi
tiny,slark,centaur,abaddon,phoenix
juggernaut,nevermore,kunkka,slark,elder_titan
drow_ranger,morphling,enigma,furion,alchemist
puck,queenofpain,lycan,nyx_assassin,naga_siren
nevermore,phantom_lancer,spectre,disruptor,terrorblade
mirana,tinker,nyx_assassin,slark,winter_wyvern
windrunner,warlock,invoker,ogre_magi,legion_commander
drow_ranger,vengefulspirit,tidehunter,skeleton_king,luna
death_prophet,weaver,alchemist,keeper_of_the_light,abaddon
drow_ranger,pudge,pugna,invoker,legion_commander
drow_ranger,earthshaker,sniper,faceless_void,phantom_assassin
bane,slardar,dazzle,rattletrap,bounty_hunter
drow_ranger,riki,sniper,clinkz,legion_commander
sand_king,tiny,queenofpain,wisp,phoenix
phantom_lancer,tinker,omniknight,undying,shredder
axe,juggernaut,mirana,venomancer,slark
bloodseeker,vengefulspirit,dazzle,clinkz,winter_wyvern
bloodseeker,luna,dark_seer,bounty_hunter,invoker
nevermore,queenofpain,huskar,weaver,batrider
riki,silencer,shadow_demon,slark,shredder
morphling,pudge,necrolyte,weaver,slark
tiny,vengefulspirit,invoker,slark,legion_commander
drow_ranger,sven,templar_assassin,omniknight,lone_druid
phantom_assassin,weaver,spirit_breaker,bristleback,elder_titan
earthshaker,sand_king,invoker,medusa,oracle
bloodseeker,pudge,clinkz,jakiro,disruptor
juggernaut,kunkka,shadow_shaman,dark_seer,shadow_demon
morphling,zuus,sniper,venomancer,obsidian_destroyer
nevermore,phantom_lancer,sven,batrider,gyrocopter
axe,sven,bounty_hunter,ancient_apparition,obsidian_destroyer
antimage,sand_king,storm_spirit,riki,legion_commander
mirana,vengefulspirit,faceless_void,bounty_hunter,oracle
bloodseeker,drow_ranger,pudge,sven,bounty_hunter
viper,clinkz,medusa,shredder,legion_commander
mirana,sniper,night_stalker,spectre,phoenix
kunkka,phantom_assassin,lycan,nyx_assassin,keeper_of_the_light
riki,tinker,phantom_assassin,life_stealer,omniknight
mirana,omniknight,ursa,nyx_assassin,slark
life_stealer,wisp,troll_warlord,tusk,arc_warden
vengefulspirit,zuus,riki,luna,legion_commander
bloodseeker,drow_ranger,mirana,legion_commander,earth_spirit
juggernaut,zuus,skeleton_king,silencer,slark
bloodseeker,crystal_maiden,storm_spirit,huskar,chaos_knight
tiny,enigma,skeleton_king,invoker,magnataur
mirana,night_stalker,bounty_hunter,ogre_magi,legion_commander
mirana,lion,faceless_void,skeleton_king,phoenix
axe,pudge,invoker,chaos_knight,terrorblade
juggernaut,morphling,sand_king,shadow_demon,winter_wyvern
skeleton_king,luna,rattletrap,bounty_hunter,silencer
juggernaut,puck,furion,huskar,chaos_knight
faceless_void,skeleton_king,dragon_knight,omniknight,invoker
juggernaut,dazzle,invoker,silencer,shredder
juggernaut,storm_spirit,wisp,shredder,legion_commander
earthshaker,juggernaut,obsidian_destroyer,ogre_magi,slark
bloodseeker,witch_doctor,skeleton_king,enchantress,chaos_knight
axe,life_stealer,clinkz,spirit_breaker,slark
witch_doctor,skeleton_king,huskar,spirit_breaker,oracle
tidehunter,invoker,lone_druid,chaos_knight,oracle
nevermore,sven,riki,invoker,legion_commander
morphling,tiny,viper,shredder,tusk
axe,zuus,sniper,legion_commander,ember_spirit
phantom_lancer,phantom_assassin,furion,omniknight,ancient_apparition
riki,luna,chaos_knight,rubick,winter_wyvern
juggernaut,tiny,sniper,weaver,terrorblade
juggernaut,windrunner,sniper,keeper_of_the_light,ember_spirit
drow_ranger,tinker,ogre_magi,ember_spirit,winter_wyvern
riki,phantom_assassin,invoker,rubick,nyx_assassin
puck,sven,bristleback,legion_commander,techies
bloodseeker,pudge,sand_king,weaver,nyx_assassin
pudge,phantom_assassin,omniknight,invoker,legion_commander
juggernaut,tiny,lina,tinker,venomancer
antimage,witch_doctor,dragon_knight,spectre,keeper_of_the_light
antimage,bane,drow_ranger,enigma,shredder
drow_ranger,storm_spirit,lion,shredder,legion_commander
morphling,lich,phantom_assassin,luna,obsidian_destroyer
puck,sand_king,slark,shredder,oracle
pudge,kunkka,enigma,viper,invoker
drow_ranger,windrunner,lina,dragon_knight,legion_commander
antimage,phantom_lancer,kunkka,sniper,viper
zuus,phantom_assassin,ursa,visage,shredder
windrunner,venomancer,furion,silencer,bristleback
bloodseeker,storm_spirit,faceless_void,skywrath_mage,legion_commander
axe,slardar,sniper,phantom_assassin,viper
morphling,sand_king,riki,alchemist,legion_commander
antimage,earthshaker,tiny,windrunner,invoker
mirana,sven,lion,life_stealer,alchemist
pudge,storm_spirit,necrolyte,alchemist,phoenix
morphling,storm_spirit,vengefulspirit,treant,legion_commander
antimage,faceless_void,alchemist,rubick,magnataur
axe,juggernaut,windrunner,lion,phantom_assassin
axe,mirana,nevermore,sven,nyx_assassin
antimage,mirana,necrolyte,invoker,bristleback
mirana,kunkka,ancient_apparition,chaos_knight,troll_warlord
crystal_maiden,juggernaut,phantom_assassin,ursa,troll_warlord
sand_king,storm_spirit,tidehunter,phantom_assassin,furion
phantom_lancer,tidehunter,enchantress,doom_bringer,shredder
sand_king,warlock,templar_assassin,medusa,legion_commander
luna,omniknight,spectre,magnataur,bristleback
enigma,queenofpain,viper,undying,slark
bane,storm_spirit,skeleton_king,clinkz,obsidian_destroyer
mirana,windrunner,slardar,centaur,techies
antimage,pudge,sand_king,magnataur,skywrath_mage
juggernaut,tiny,alchemist,abaddon,phoenix
juggernaut,tiny,tinker,slark,oracle
nevermore,tiny,spirit_breaker,gyrocopter,troll_warlord
juggernaut,queenofpain,skeleton_king,invoker,undying
windrunner,dragon_knight,clinkz,weaver,ogre_magi
mirana,lich,warlock,huskar,magnataur
windrunner,tidehunter,riki,dazzle,slark
lina,skeleton_king,phantom_assassin,shredder,legion_commander
drow_ranger,sven,sniper,slark,legion_commander
lion,tinker,phantom_assassin,slark,medusa
juggernaut,pudge,lich,viper,dragon_knight
axe,enigma,tinker,dazzle,slark
drow_ranger,mirana,skeleton_king,medusa,legion_commander
nevermore,vengefulspirit,lich,life_stealer,spectre
earthshaker,juggernaut,nevermore,venomancer,obsidian_destroyer
earthshaker,storm_spirit,sniper,invoker,bristleback
pudge,phantom_assassin,omniknight,ursa,spirit_breaker
earthshaker,mirana,sniper,ogre_magi,legion_commander
drow_ranger,morphling,keeper_of_the_light,shredder,legion_commander
sven,vengefulspirit,witch_doctor,tinker,invoker
shadow_shaman,slardar,lich,riki,huskar
morphling,bounty_hunter,ancient_apparition,spirit_breaker,shredder
juggernaut,sand_king,storm_spirit,ancient_apparition,lone_druid
juggernaut,mirana,morphling,tiny,legion_commander
axe,riki,sniper,jakiro,shredder
mirana,morphling,pudge,sand_king,kunkka
bloodseeker,razor,tinker,faceless_void,elder_titan
sven,lion,faceless_void,huskar,chaos_knight
lich,enigma,sniper,queenofpain,bristleback
phantom_lancer,pudge,sven,spirit_breaker,legion_commander
drow_ranger,sniper,luna,magnataur,terrorblade
windrunner,death_prophet,enchantress,bounty_hunter,keeper_of_the_light
mirana,morphling,pudge,faceless_void,treant
mirana,spirit_breaker,medusa,elder_titan,ember_spirit
juggernaut,riki,invoker,rubick,slark
sniper,dark_seer,spirit_breaker,silencer,legion_commander
phantom_assassin,clinkz,keeper_of_the_light,shredder,ember_spirit
antimage,sven,tinker,venomancer,gyrocopter
storm_spirit,zuus,leshrac,shredder,skywrath_mage
bane,lina,slardar,necrolyte,visage
pudge,necrolyte,queenofpain,centaur,legion_commander
drow_ranger,phantom_lancer,sven,zuus,bounty_hunter
antimage,axe,pudge,windrunner,ember_spirit
crystal_maiden,juggernaut,zuus,faceless_void,legion_commander
drow_ranger,pugna,slark,medusa,elder_titan
nevermore,sniper,templar_assassin,chaos_knight,shredder
juggernaut,slardar,rubick,ember_spirit,earth_spirit
nevermore,witch_doctor,rattletrap,bounty_hunter,legion_commander
pudge,faceless_void,disruptor,nyx_assassin,ember_spirit
storm_spirit,sven,tiny,windrunner,tinker
antimage,drow_ranger,zuus,necrolyte,bounty_hunter
phantom_lancer,vengefulspirit,zuus,life_stealer,huskar
axe,clinkz,invoker,slark,winter_wyvern
sand_king,necrolyte,phantom_assassin,life_stealer,ogre_magi
sven,windrunner,riki,bounty_hunter,naga_siren
antimage,pudge,sniper,huskar,legion_commander
antimage,drow_ranger,sniper,furion,invoker
mirana,shadow_shaman,ursa,invoker,terrorblade
axe,sven,slardar,luna,broodmother
juggernaut,sniper,phantom_assassin,life_stealer,disruptor
witch_doctor,riki,omniknight,batrider,alchemist
drow_ranger,tiny,faceless_void,templar_assassin,phoenix
crystal_maiden,sven,windrunner,skywrath_mage,legion_commander
tiny,windrunner,lion,rattletrap,weaver
pugna,leshrac,shadow_demon,slark,skywrath_mage
pudge,necrolyte,jakiro,invoker,slark
bane,juggernaut,sand_king,lina,faceless_void
pudge,tinker,faceless_void,clinkz,undying
puck,pudge,lina,necrolyte,visage
crystal_maiden,windrunner,phantom_assassin,doom_bringer,ember_spirit
vengefulspirit,leshrac,ursa,bristleback,ember_spirit
juggernaut,dragon_knight,jakiro,ogre_magi,slark
faceless_void,death_prophet,phantom_assassin,rattletrap,shadow_demon
zuus,skeleton_king,viper,clinkz,disruptor
pudge,clinkz,ursa,keeper_of_the_light,ember_spirit
axe,bloodseeker,crystal_maiden,batrider,wisp
storm_spirit,venomancer,ursa,lycan,treant
crystal_maiden,juggernaut,necrolyte,clinkz,alchemist
phantom_assassin,life_stealer,slark,abaddon,legion_commander
lion,weaver,obsidian_destroyer,slark,shredder
drow_ranger,venomancer,viper,omniknight,troll_warlord
mirana,gyrocopter,nyx_assassin,naga_siren,elder_titan
antimage,juggernaut,tiny,huskar,ogre_magi
earthshaker,juggernaut,tinker,huskar,nyx_assassin
razor,sniper,phantom_assassin,invoker,terrorblade
morphling,riki,phantom_assassin,clinkz,legion_commander
zuus,beastmaster,faceless_void,luna,keeper_of_the_light
tiny,phantom_assassin,clinkz,invoker,bristleback
axe,drow_ranger,mirana,vengefulspirit,shredder
mirana,sand_king,storm_spirit,troll_warlord,legion_commander
zuus,riki,sniper,phantom_assassin,invoker
juggernaut,tidehunter,tinker,queenofpain,ember_spirit
axe,phantom_assassin,viper,obsidian_destroyer,legion_commander
antimage,morphling,windrunner,phantom_assassin,centaur
antimage,axe,pudge,pugna,nyx_assassin
nevermore,windrunner,sniper,shredder,winter_wyvern
axe,earthshaker,riki,sniper,wisp
juggernaut,beastmaster,skywrath_mage,abaddon,legion_commander
mirana,phantom_lancer,pudge,tiny,phantom_assassin
antimage,morphling,broodmother,ancient_apparition,alchemist
mirana,sand_king,bounty_hunter,ogre_magi,legion_commander
nevermore,storm_spirit,tiny,spirit_breaker,slark
necrolyte,phantom_assassin,spirit_breaker,invoker,winter_wyvern
mirana,faceless_void,lone_druid,shredder,legion_commander
slardar,witch_doctor,death_prophet,phantom_assassin,invoker
storm_spirit,sniper,doom_bringer,legion_commander,oracle
antimage,axe,tinker,spirit_breaker,phoenix
antimage,pudge,windrunner,slardar,tinker
antimage,lina,skeleton_king,huskar,shadow_demon
juggernaut,sven,windrunner,disruptor,nyx_assassin
antimage,mirana,kunkka,witch_doctor,pugna
antimage,vengefulspirit,tidehunter,sniper,nyx_assassin
nevermore,windrunner,shadow_shaman,phantom_assassin,invoker
windrunner,shadow_shaman,sniper,venomancer,ember_spirit
lich,riki,faceless_void,skeleton_king,medusa
phantom_assassin,dragon_knight,weaver,treant,slark
antimage,juggernaut,ancient_apparition,invoker,legion_commander
vengefulspirit,enigma,dragon_knight,furion,techies
pudge,windrunner,death_prophet,phantom_assassin,magnataur
axe,mirana,tidehunter,sniper,spirit_breaker
kunkka,tinker,bounty_hunter,meepo,legion_commander
pudge,windrunner,skeleton_king,phantom_assassin,dazzle
juggernaut,kunkka,templar_assassin,bounty_hunter,centaur
queenofpain,treant,disruptor,slark,legion_commander
earthshaker,nevermore,huskar,magnataur,legion_commander
sven,death_prophet,ursa,naga_siren,legion_commander
pudge,storm_spirit,windrunner,omniknight,legion_commander
juggernaut,necrolyte,skeleton_king,leshrac,magnataur
juggernaut,sven,enigma,phantom_assassin,furion
pudge,lina,sniper,ancient_apparition,slark
juggernaut,puck,sniper,dark_seer,abaddon
tidehunter,faceless_void,clinkz,invoker,obsidian_destroyer
crystal_maiden,kunkka,sniper,invoker,bristleback
axe,tiny,doom_bringer,alchemist,rubick
mirana,sniper,huskar,silencer,rubick
crystal_maiden,pudge,enchantress,invoker,lone_druid
pudge,razor,templar_assassin,furion,shredder
crystal_maiden,furion,invoker,nyx_assassin,slark
bloodseeker,drow_ranger,mirana,lion,spectre
pudge,necrolyte,faceless_void,dazzle,terrorblade
drow_ranger,queenofpain,skeleton_king,phantom_assassin,doom_bringer
bloodseeker,sand_king,kunkka,ogre_magi,winter_wyvern
juggernaut,phantom_lancer,zuus,bounty_hunter,keeper_of_the_light
razor,lion,life_stealer,ursa,troll_warlord
antimage,lion,clinkz,invoker,brewmaster
kunkka,tinker,life_stealer,dark_seer,enchantress
earthshaker,juggernaut,zuus,sniper,winter_wyvern
drow_ranger,tiny,zuus,shadow_demon,legion_commander
faceless_void,phantom_assassin,invoker,elder_titan,legion_commander
pudge,zuus,riki,jakiro,spectre
storm_spirit,kunkka,dazzle,huskar,bounty_hunter
sven,kunkka,sniper,phantom_assassin,enchantress
riki,sniper,luna,ogre_magi,slark
axe,mirana,lion,riki,legion_commander
earthshaker,venomancer,rubick,bristleback,tusk
bloodseeker,lion,sniper,viper,legion_commander
sniper,phantom_assassin,huskar,invoker,medusa
bloodseeker,nevermore,sven,omniknight,alchemist
axe,morphling,windrunner,life_stealer,rubick
bloodseeker,sniper,faceless_void,life_stealer,spirit_breaker
storm_spirit,tinker,ursa,slark,tusk
pudge,sand_king,slardar,phantom_assassin,furion
windrunner,lina,luna,huskar,wisp
juggernaut,sven,viper,dragon_knight,slark
axe,mirana,tinker,furion,shadow_demon
antimage,vengefulspirit,tidehunter,venomancer,alchemist
antimage,juggernaut,pudge,furion,night_stalker
lina,slardar,bounty_hunter,ancient_apparition,alchemist
earthshaker,nevermore,phantom_assassin,clinkz,wisp
earthshaker,pudge,tiny,phantom_assassin,templar_assassin
earthshaker,queenofpain,rattletrap,slark,phoenix
morphling,rattletrap,bounty_hunter,ancient_apparition,chaos_knight
mirana,kunkka,invoker,bristleback,winter_wyvern
crystal_maiden,kunkka,enigma,faceless_void,legion_commander
antimage,skeleton_king,dark_seer,omniknight,invoker
tiny,riki,gyrocopter,lycan,shredder
juggernaut,sniper,spirit_breaker,treant,shredder
axe,pudge,riki,spectre,doom_bringer
axe,storm_spirit,witch_doctor,riki,skeleton_king
mirana,tidehunter,witch_doctor,faceless_void,legion_commander
crystal_maiden,drow_ranger,windrunner,zuus,enigma
lina,lion,enchantress,weaver,legion_commander
antimage,earthshaker,puck,invoker,techies
crystal_maiden,mirana,sven,life_stealer,invoker
mirana,phantom_lancer,pudge,ogre_magi,legion_commander
earthshaker,juggernaut,mirana,pudge,bristleback
crystal_maiden,weaver,bristleback,legion_commander,oracle
slardar,dazzle,broodmother,doom_bringer,alchemist
sven,bounty_hunter,silencer,skywrath_mage,terrorblade
bloodseeker,sven,tiny,furion,huskar
axe,drow_ranger,puck,riki,viper
kunkka,warlock,omniknight,alchemist,bristleback
axe,drow_ranger,juggernaut,mirana,obsidian_destroyer
tiny,phantom_assassin,clinkz,huskar,rubick
bloodseeker,pudge,rubick,slark,legion_commander
riki,life_stealer,jakiro,lone_druid,shredder
earthshaker,juggernaut,nevermore,luna,shadow_demon
sniper,templar_assassin,omniknight,doom_bringer,nyx_assassin
sven,witch_doctor,riki,bounty_hunter,rubick
bloodseeker,drow_ranger,sven,bounty_hunter,legion_commander
morphling,storm_spirit,slardar,shadow_demon,keeper_of_the_light
pudge,vengefulspirit,riki,tinker,alchemist
bloodseeker,mirana,sven,invoker,ember_spirit
riki,templar_assassin,bounty_hunter,lycan,slark
phantom_lancer,riki,necrolyte,rubick,centaur
pudge,lich,furion,jakiro,spectre
pudge,vengefulspirit,dark_seer,doom_bringer,ogre_magi
bloodseeker,pugna,leshrac,gyrocopter,oracle
sven,tinker,shadow_demon,legion_commander,ember_spirit
drow_ranger,morphling,rattletrap,magnataur,abaddon
axe,mirana,faceless_void,ancient_apparition,ogre_magi
nevermore,sand_king,slardar,necrolyte,weaver
drow_ranger,vengefulspirit,clinkz,silencer,shredder
ursa,alchemist,lone_druid,nyx_assassin,oracle
juggernaut,vengefulspirit,lina,skeleton_king,bristleback
lion,tidehunter,luna,dark_seer,obsidian_destroyer
bloodseeker,mirana,kunkka,alchemist,nyx_assassin
drow_ranger,slardar,phantom_assassin,rubick,abaddon
riki,tinker,phantom_assassin,shredder,tusk
antimage,sven,vengefulspirit,life_stealer,ursa
razor,shadow_demon,wisp,bristleback,ember_spirit
puck,witch_doctor,bounty_hunter,slark,legion_commander
drow_ranger,ancient_apparition,doom_bringer,silencer,medusa
drow_ranger,juggernaut,clinkz,ursa,troll_warlord
storm_spirit,lich,enchantress,ursa,troll_warlord
pudge,windrunner,riki,sniper,spirit_breaker
storm_spirit,kunkka,ursa,troll_warlord,legion_commander
crystal_maiden,lich,dark_seer,enchantress,keeper_of_the_light
bane,juggernaut,lion,tinker,legion_commander
slardar,viper,life_stealer,huskar,weaver
antimage,juggernaut,mirana,tinker,rubick
morphling,zuus,slardar,jakiro,ogre_magi
antimage,drow_ranger,tidehunter,necrolyte,alchemist
drow_ranger,juggernaut,sven,riki,faceless_void
huskar,bounty_hunter,ogre_magi,bristleback,legion_commander
antimage,kunkka,invoker,shadow_demon,meepo
windrunner,luna,life_stealer,shredder,terrorblade
drow_ranger,faceless_void,enchantress,ogre_magi,troll_warlord
juggernaut,storm_spirit,necrolyte,life_stealer,ember_spirit
axe,morphling,lion,shadow_shaman,spectre
storm_spirit,riki,dragon_knight,spectre,magnataur
bloodseeker,storm_spirit,skeleton_king,clinkz,phoenix
bane,lion,rattletrap,huskar,oracle
drow_ranger,juggernaut,phantom_lancer,sand_king,undying
pudge,tidehunter,lich,phantom_assassin,alchemist
tinker,furion,life_stealer,keeper_of_the_light,legion_commander
axe,mirana,lina,sniper,elder_titan
sniper,enchantress,ursa,spirit_breaker,bristleback
morphling,lion,tinker,batrider,spirit_breaker
axe,sven,windrunner,obsidian_destroyer,nyx_assassin
lion,phantom_assassin,bounty_hunter,alchemist,legion_commander
earthshaker,phantom_assassin,clinkz,invoker,rubick
pudge,razor,riki,alchemist,silencer
crystal_maiden,pugna,dark_seer,medusa,legion_commander
axe,sand_king,sniper,life_stealer,enchantress
drow_ranger,sven,rattletrap,disruptor,abaddon
storm_spirit,life_stealer,alchemist,ogre_magi,slark
omniknight,broodmother,invoker,techies,phoenix
drow_ranger,storm_spirit,slardar,venomancer,luna
viper,chen,alchemist,keeper_of_the_light,ember_spirit
crystal_maiden,mirana,sven,tinker,beastmaster
crystal_maiden,skeleton_king,batrider,invoker,slark
drow_ranger,storm_spirit,death_prophet,viper,luna
axe,bloodseeker,storm_spirit,sven,kunkka
juggernaut,lion,luna,chaos_knight,legion_commander
antimage,sand_king,witch_doctor,alchemist,ember_spirit
drow_ranger,sand_king,vengefulspirit,windrunner,enchantress
antimage,crystal_maiden,dragon_knight,huskar,meepo
earthshaker,tiny,phantom_assassin,night_stalker,terrorblade
nevermore,witch_doctor,riki,viper,shredder
crystal_maiden,tinker,skeleton_king,omniknight,spirit_breaker
earthshaker,juggernaut,morphling,nevermore,vengefulspirit
bloodseeker,pudge,lion,shadow_shaman,shredder
storm_spirit,windrunner,doom_bringer,magnataur,elder_titan
windrunner,lion,shadow_shaman,tinker,phantom_assassin
sven,zuus,weaver,slark,troll_warlord
axe,tidehunter,shadow_demon,slark,medusa
axe,clinkz,ancient_apparition,alchemist,silencer
phantom_lancer,zuus,kunkka,nyx_assassin,phoenix
tinker,dazzle,enchantress,spirit_breaker,medusa
pudge,phantom_assassin,weaver,rubick,earth_spirit
lion,slardar,slark,troll_warlord,terrorblade
